,struct_typ,occ_type,year_built,no_stories,magnitude,distance,meandamage
9857,S1,COM2,19960813,1,5,3.94173435,0.12131
9858,URM,RES1,19890622,1,5,3.649723759,0.21491
9859,URM,RES1,20010627,1,5,3.660596107,0.24179
9860,URM,RES1,1974,1,5,3.684457957,0.18855
9861,URM,RES1,20020627,1,5,3.653894953,0.24437
9862,URM,RES1,19971230,1,5,3.58707756,0.23236
9863,URM,COM2,1979,1,5,3.592867844,0.19683
9864,URM,COM1,1972,1,5,3.570188926,0.18585
9865,URM,COM1,1989,1,5,3.577816738,0.21514
9866,W1,RES1,19971110,1,5,3.771376478,0.21019
9867,URM,RES1,1973,1,5,3.769779232,0.18678
9868,URM,RES1,1989,1,5,3.774332582,0.21449
9869,URM,RES1,19981117,1,5,3.748886252,0.23413
9870,S1,RES1,19970805,1,5,3.737443044,0.12267
9871,URM,RES1,1989,1,5,3.726542985,0.21465
9872,S1,COM2,20010719,1,5,3.720379972,0.12674
9873,S1,RES1,20050518,1,5,3.69630691,0.1311
9874,S1,COM2,20150424,1,5,5.657232658,0.13806
9875,W1,RES1,1927,1,5,5.552318034,0.13055
9876,URM,RES1,1991,1,5,5.528204886,0.21145
9877,W1,RES1,1940,1,5,5.504350286,0.13998
9878,W1,RES1,1944,1,5,5.792339795,0.14221
9879,W1,RES1,1944,1,5,5.82524416,0.14211
9880,URM,RES1,1983,1,5,5.84853082,0.1952
9881,URM,RES1,1960,1,5,5.944772241,0.16202
9882,URM,COM2,20001127,2,5,5.763235614,0.22993
9883,URM,RES1,19861114,1,5,5.788838223,0.20075
9884,W1,RES1,1937,1,5,5.741494226,0.13701
9885,S1,COM1,1992,1,5,6.546902391,0.11143
9886,URM,RES1,19861201,1,5,5.680540582,0.20124
9887,URM,RES1,19861201,1,5,5.690820548,0.20119
9888,S1,COM2,20120621,1,5,5.682207345,0.13424
9889,S1,COM2,20070613,1,5,5.702153774,0.12473
9890,C4,RES3,20010820,4,5,5.718205193,0.23256
9891,W1,RES1,1937,1,5,5.763128181,0.13694
9892,URM,RES1,1977,1,5,5.855427714,0.18539
9893,C4,RES1,20121129,4,5,5.854083121,0.24486
9894,C4,COM2,19961223,3,5,5.777386231,0.22073
9895,S1,COM2,19960531,1,5,5.792626712,0.117
9896,URM,RES1,19850917,1,5,5.762920458,0.19907
9897,S1,COM2,19981111,1,5,5.732704678,0.11904
9898,URM,RES1,19861127,1,5,5.556727675,0.20179
9899,S1,COM2,20001121,1,5,5.598782133,0.12134
9900,URM,IND3,19990918,2,5,5.626848166,0.22608
9901,C4,COM1,19930927,2,5,5.703354269,0.2147
9902,C4,COM1,20010614,4,5,5.684754909,0.20228
9903,C4,RES3,20010613,3,5,5.728496246,0.23251
9904,URM,RES1,19831227,1,5,5.748950179,0.19563
9905,C4,RES3,20011103,3,5,5.70212734,0.23264
9906,C4,COM2,20011011,2,5,6.47305186,0.2285
9907,C4,RES1,20131212,4,5,6.504058369,0.24401
9908,C4,RES1,20131212,4,5,6.521686539,0.24391
9909,URM,RES1,1983,1,5,6.54314449,0.19202
9910,S1,RES1,1990,2,5,6.535978505,0.09574
9911,URM,RES1,19930825,1,5,6.525815047,0.21062
9912,C4,RES1,20050713,3,5,6.520119093,0.23819
9913,URM,RES1,1968,1,5,6.504332795,0.16982
9914,S1,COM2,19991007,1,5,5.407894241,0.12085
9915,S1,COM2,20130614,1,5,5.350765898,0.13644
9916,W1,RES1,1930,1,5,6.458324994,0.12984
9917,URM,RES1,1951,1,5,6.474254421,0.15012
9918,URM,RES1,19941112,2,5,6.463467063,0.21299
9919,URM,RES1,1964,1,5,6.468031118,0.16485
9920,C4,RES1,20131212,4,5,6.48122794,0.24415
9921,URM,RES1,19840914,2,5,6.487841718,0.19399
9922,URM,RES1,1976,1,5,6.495872003,0.1811
9923,URM,RES1,19960106,1,5,6.516826778,0.21693
9924,URM,RES1,1986,1,5,6.541706534,0.19723
9925,W1,RES1,1946,1,5,6.508747548,0.14142
9926,URM,RES1,1968,1,5,6.525535985,0.16973
9927,URM,RES1,19831228,1,5,6.543431568,0.19202
9928,S1,COM2,19991007,1,5,5.425242241,0.12081
9929,S1,COM2,20100723,1,5,5.43860313,0.11561
9930,URM,RES1,1975,1,5,5.965405969,0.18189
9931,S1,RES1,19931114,1,5,6.506257989,0.1124
9932,URM,RES1,1970,1,5,6.495766615,0.17253
9933,W1,RES1,1937,1,5,6.007509472,0.13618
9934,S1,COM2,20120405,1,5,6.025562161,0.1332
9935,URM,RES1,1978,1,5,5.984464132,0.1864
9936,S1,COM2,20110826,1,5,5.911681067,0.11045
9937,S1,COM2,20110901,1,5,5.984178571,0.11027
9938,S1,RES1,20071119,1,5,6.505331437,0.126
9939,S1,COM2,19951203,1,5,5.839077234,0.11597
9940,URM,COM1,1979,1,5,6.491586625,0.18574
9941,URM,RES1,1976,1,5,6.492100208,0.18112
9942,URM,RES1,20021118,1,5,6.549977974,0.23048
9944,W1,RES1,1927,1,5,6.566401059,0.12751
9946,W1,RES1,1950,1,5,6.450916728,0.1449
9947,S1,RES1,20040129,1,5,6.470046011,0.12292
9948,URM,COM3,19930506,2,5,6.440494204,0.21105
9949,URM,RES1,19790117,1,5,6.424235494,0.18604
9950,URM,RES1,1928,2,5,6.429240688,0.12981
9951,URM,RES1,1984,1,5,6.456619578,0.19414
9953,S1,COM2,19980812,1,5,5.746124264,0.119
9954,W1,RES1,1935,1,5,6.439835465,0.13336
9955,C4,RES1,19891011,1,5,6.434047592,0.20325
9956,URM,COM2,19891011,1,5,6.446253502,0.20319
9957,URM,RES1,1991,1,5,6.448941085,0.20702
9958,S1,COM1,20150723,1,5,5.229699108,0.13536
9959,S1,COM2,20150723,1,5,5.234365235,0.13534
9960,S1,COM1,20150723,1,5,5.267960274,0.13525
9961,URM,RES1,19850121,1,5,6.454089227,0.19588
9962,URM,RES1,20011231,1,5,6.51186266,0.22829
9963,URM,COM1,20030819,1,5,5.794313633,0.23712
9964,W1,RES1,1925,1,5,6.457514905,0.12656
9965,W1,RES1,1930,1,5,6.462561899,0.12983
9966,C4,COM1,19861114,3,5,6.413412522,0.19785
9967,URM,RES1,19870213,2,5,6.413765241,0.19965
9968,URM,COM2,1992,1,5,6.407860183,0.20921
9969,S1,COM3,19950308,1,5,6.405665131,0.11444
9970,URM,RES1,19991116,1,5,3.204501505,0.23842
9971,W1,RES1,1931,1,5,3.183204955,0.13902
9972,W1,RES1,1941,1,5,3.19035296,0.14665
9974,URM,RES1,19990108,1,5,3.173517635,0.23852
9975,URM,RES1,1976,1,5,3.268584742,0.19285
9976,URM,RES1,1976,1,5,3.2916187,0.19278
9977,URM,RES1,1971,1,5,3.311375098,0.18507
9978,URM,IND1,1979,1,5,3.355761952,0.19752
9979,W1,RES1,1978,1,5,2.741928492,0.18521
9980,W1,RES1,1928,1,5,2.846542865,0.13747
9981,W1,RES1,1940,1,5,2.858607808,0.14648
9982,S1,AGR1,19970929,1,5,3.07027977,0.12386
9983,W1,RES1,1915,1,5,3.213525128,0.12826
9986,S1,RES1,20041013,1,5,2.578741667,0.13195
9987,W1,RES1,1925,1,5,2.587041112,0.1358
9988,W1,RES1,1945,1,5,2.608491439,0.15104
9989,W1,RES1,1937,1,5,2.640048745,0.14449
9990,URM,RES1,1936,1,5,2.623694107,0.14605
9991,W1,RES1,1936,1,5,2.62768562,0.14373
9992,W1,RES1,1964,1,5,2.574282822,0.16919
9993,URM,RES1,1980,1,5,2.580482417,0.20118
9994,URM,RES1,19940806,1,5,2.58872619,0.22856
9995,URM,RES1,1987,1,5,2.45493047,0.2143
9996,W1,RES1,1935,1,5,2.475526213,0.14321
9997,W1,RES1,1954,1,5,2.536683668,0.15923
9998,URM,RES1,1964,1,5,2.562577846,0.17697
9999,URM,RES1,1992,1,5,2.55466174,0.22429
10000,W1,RES1,1952,1,5,2.535440188,0.15737
10001,S1,RES1,20041013,1,5,2.571134495,0.13196
10002,W1,RES1,20041025,1,5,3.613448215,0.22313
10003,W1,RES1,20041025,1,5,3.614583013,0.22312
10004,S1,COM1,20150508,2,5,3.865486093,0.11923
10005,URM,RES1,1992,2,5,3.841145055,0.2204
10007,URM,RES1,19951220,1,5,3.94152951,0.22653
10008,URM,RES1,1956,1,5,3.235546078,0.16552
10009,S1,COM2,20020720,1,5,3.158478833,0.12884
10011,W1,RES1,1973,1,5,3.409505607,0.17746
10012,W1,RES1,1901,1,5,3.502282858,0.11966
10013,W1,RES1,1976,1,5,3.503832354,0.18084
10014,URM,RES1,19980903,1,5,3.514941095,0.23497
10015,URM,RES1,20030110,1,5,3.523047802,0.24746
10016,URM,RES1,1972,1,5,3.549251631,0.18591
10017,S1,COM1,20131217,2,5,3.819698051,0.11715
10018,URM,RES1,1977,1,5,3.356015336,0.19422
10019,W1,RES1,1907,1,5,3.395122747,0.12318
10020,W1,RES1,1947,1,5,3.380972731,0.15126
10021,URM,RES1,19920630,1,5,3.387703945,0.22192
10022,URM,RES1,1945,1,5,3.400260014,0.15317
10026,W1,RES1,1976,1,5,3.335562402,0.18128
10027,URM,RES1,19991220,1,5,3.351663476,0.23793
10028,W1,RES1,1941,1,5,3.391076268,0.14624
10029,W1,RES1,1922,1,5,3.413603528,0.13236
10030,W1,RES1,1940,1,5,3.405582696,0.14541
10031,W1,RES1,1901,1,5,3.39753838,0.11985
10032,URM,RES1,1986,1,5,3.378012953,0.20993
10033,W1,RES1,1901,1,5,3.389975661,0.11986
10034,URM,RES1,1974,1,5,3.554973117,0.18892
10035,URM,RES1,1992,1,5,3.562469212,0.22135
10036,W1,RES1,1972,1,5,3.577752876,0.17584
10037,W1,RES1,1924,1,5,3.562914031,0.13339
10038,S1,COM2,19970813,1,5,3.433386147,0.12324
10039,S1,COM2,19970813,1,5,3.442525077,0.12322
10040,W1,RES1,1957,1,5,3.418123866,0.1603
10041,W1,COM1,1990,1,5,3.133217692,0.20096
10042,URM,RES1,1974,1,5,2.976244878,0.19045
10043,S1,RES1,20050128,1,5,2.704296167,0.13288
10044,S1,IND1,20041004,1,5,2.876120462,0.11468
10045,S1,IND1,20041026,1,5,2.835454298,0.11473
10046,W1,RES1,1941,1,5,3.566565157,0.14587
10047,URM,RES1,1990,1,5,3.566026437,0.2172
10048,W1,RES1,1961,1,5,3.546399539,0.16396
10049,URM,RES1,1942,1,5,3.554239041,0.14986
10050,URM,RES1,1976,1,5,2.92942606,0.19371
10052,URM,RES1,19990807,1,5,2.850998546,0.23951
10053,URM,COM1,19990915,1,5,3.124766398,0.23868
10054,S1,COM2,1993,1,5,3.474507492,0.11937
10056,W1,RES1,1946,1,5,3.143736699,0.1509
10057,W1,RES1,1972,1,5,3.084055423,0.17707
10058,W1,RES1,1928,1,5,3.026059479,0.13716
10059,W1,RES1,20040819,1,5,3.063523401,0.22487
10060,URM,RES1,1931,1,5,3.036716741,0.14094
10061,C4,RES1,19991208,2,5,3.011085112,0.23903
10062,URM,RES1,1912,1,5,2.963708944,0.12656
10063,W1,RES1,1934,1,5,2.936839385,0.14168
10064,W1,COM1,1924,1,5,2.923195857,0.13458
10065,W1,RES1,1932,1,5,2.914144886,0.14024
10067,S1,COM2,19970205,1,5,3.711304749,0.12272
10068,URM,COM2,19970205,1,5,3.701881951,0.23195
10069,URM,RES1,20040618,1,5,3.707182197,0.24943
10070,URM,RES1,199506,2,5,3.736416299,0.22727
10072,W1,RES1,1949,1,5,3.750735331,0.15215
10073,W1,RES1,1935,1,5,3.765640282,0.14077
10074,URM,COM1,20021004,1,5,3.522015306,0.24486
10075,S1,COM1,20011231,1,5,3.572062466,0.12341
10076,W1,RES1,1944,1,5,3.668793885,0.14809
10077,W1,RES1,1954,1,5,3.694965912,0.1568
10078,W1,RES1,1938,1,5,3.678044297,0.14325
10079,W1,RES1,1929,1,5,3.719088591,0.13651
10080,URM,RES1,1977,1,5,3.714114982,0.19318
10081,URM,RES1,1951,2,5,3.700311994,0.15876
10082,W1,RES1,1925,1,5,3.335242332,0.13451
10084,W1,RES1,1934,1,5,3.37698629,0.14085
10085,URM,RES1,1941,1,5,3.425808936,0.14918
10086,W1,RES1,1941,1,5,3.473873868,0.14607
10087,W1,RES1,1941,1,5,3.408225562,0.14621
10088,URM,RES1,1964,1,5,3.408472842,0.17507
10089,URM,RES1,1975,1,5,3.520676035,0.19057
10090,W1,RES1,1930,1,5,3.139088248,0.13838
10091,W1,RES1,1934,1,5,3.135797591,0.14132
10092,W1,RES1,1934,1,5,3.140881819,0.14131
10093,W1,RES1,1942,1,5,3.148861619,0.14755
10094,W1,RES1,1950,1,5,3.134750084,0.15441
10095,W1,RES1,1933,1,5,3.129741585,0.14058
10096,W1,RES1,1947,1,5,3.171377141,0.1517
10097,W1,RES1,1924,1,5,3.270465448,0.13396
10098,S1,IND1,20060417,1,5,5.596069769,0.11127
10099,S1,IND1,20080229,1,5,5.60760897,0.10044
10100,S1,IND1,20080115,1,5,5.600025629,0.10046
10101,S1,IND1,20080229,1,5,5.61295085,0.10043
10102,S1,IND1,20090625,1,5,5.580467051,0.10931
10103,S1,IND1,20110930,1,5,5.568509626,0.1223
10105,URM,RES1,1959,1,5,5.326505583,0.16304
10106,S1,IND1,19930729,1,5,5.301570508,0.11223
10107,W1,RES1,1946,1,5,5.364996551,0.14517
10108,URM,RES1,19840511,1,5,5.376040568,0.19898
10109,W1,RES1,1940,1,5,5.368535157,0.14039
10110,W1,RES1,1933,1,5,5.355795227,0.13525
10111,URM,COM1,19941201,1,5,5.44826755,0.218
10112,S1,COM2,20140731,1,5,5.479202274,0.13341
10113,C4,IND1,1992,1,5,5.520583494,0.21351
10114,URM,RES1,1975,1,5,5.226099026,0.18485
10115,URM,RES1,20020826,1,5,5.237391776,0.23746
10116,URM,RES1,1993,1,5,5.236071562,0.21687
10117,URM,RES1,1991,1,5,5.223457798,0.21282
10119,URM,RES1,1901,1,5,5.265593537,0.11489
10120,W1,RES1,1945,1,5,5.279655385,0.14461
10121,URM,RES1,1938,1,5,5.269388593,0.14165
10122,W1,RES1,1947,1,5,5.432798894,0.14579
10123,W1,RES1,1954,1,5,5.232607914,0.15248
10124,URM,RES1,19950616,1,5,5.227552617,0.22117
10125,URM,RES1,19900818,1,5,5.211863161,0.21088
10126,URM,RES1,1987,1,5,5.204796919,0.20515
10127,W1,RES1,1948,1,5,5.194247676,0.14736
10128,S1,RES1,20010911,1,5,5.197610074,0.12338
10129,URM,RES1,1969,1,5,5.184304392,0.17632
10130,URM,RES1,1980,1,5,5.173397424,0.19298
10131,URM,RES1,19810120,1,5,5.152727918,0.19473
10132,URM,RES1,1980,1,5,5.151915289,0.19306
10133,URM,RES1,1980,1,5,5.135775968,0.19313
10134,URM,RES1,1980,1,5,5.253564453,0.19266
10135,URM,RES1,1980,1,5,5.236006172,0.19273
10136,URM,RES1,1980,1,5,5.222074092,0.19278
10137,URM,RES1,19820526,1,5,5.20872488,0.1962
10138,W1,RES1,1954,1,5,5.261051882,0.15239
10139,W1,RES1,1925,1,5,5.245596755,0.13007
10140,W1,RES1,1954,1,5,5.247524327,0.15243
10141,S1,RES1,20100625,1,5,5.263365145,0.13305
10142,URM,RES1,1970,1,5,5.242383581,0.1775
10143,URM,RES1,19911216,1,5,5.231026554,0.21279
10144,URM,RES1,1980,1,5,5.258352231,0.19264
10145,S1,COM2,19720211,1,5,5.169274765,0.0997
10147,W1,RES1,1947,1,5,5.400366232,0.14589
10148,URM,RES1,1972,1,5,5.328809487,0.18002
10149,URM,RES1,1976,1,5,5.311463069,0.18605
10150,W1,RES1,19921202,1,5,5.302747136,0.19652
10151,URM,RES1,19921202,1,5,5.303333078,0.2145
10152,URM,RES1,1972,1,5,5.284595006,0.18019
10154,URM,RES1,19950600,1,5,5.293899866,0.22086
10155,URM,RES1,20000928,1,5,5.285491693,0.23232
10156,URM,AGR1,1959,1,5,5.315314503,0.16308
10157,W1,RES1,1901,1,5,5.307020907,0.11585
10158,URM,COM2,1930,1,5,5.686932557,0.13365
10159,URM,RES1,19881220,1,5,5.673346079,0.20497
10160,S1,COM2,19980629,1,5,5.665965291,0.11582
10161,URM,RES1,1945,1,5,5.42131246,0.14771
10162,URM,RES1,1988,1,5,5.507519488,0.20571
10163,W1,RES1,1938,1,5,5.45157253,0.13863
10164,S1,COM2,20011027,1,5,5.442821382,0.12275
10165,URM,RES1,1975,1,5,5.427067907,0.18407
10166,W1,RES1,1930,1,5,5.097167347,0.13386
10167,W1,RES1,1955,1,5,5.085346514,0.15385
10168,URM,RES1,19950619,1,5,5.080221984,0.22184
10169,URM,IND1,19880511,1,5,5.336144349,0.20647
10171,W1,RES1,1940,1,5,5.450435932,0.14015
10172,URM,RES1,19920629,2,5,5.428668763,0.21393
10173,S1,COM2,20111124,1,5,5.440181941,0.13374
10174,S1,RES1,20140819,1,5,5.531557315,0.13717
10175,W1,RES1,1955,1,5,5.525449312,0.15244
10176,W1,COM1,1968,1,5,5.521063965,0.16526
10177,W1,RES1,1955,1,5,5.514208738,0.15247
10178,W1,RES1,1901,1,5,5.450762518,0.11549
10179,URM,RES1,1973,1,5,5.123591466,0.18225
10180,W1,RES1,1912,1,5,5.08666239,0.12245
10181,URM,RES1,20030220,1,5,5.095537547,0.24069
10182,URM,RES1,1968,1,5,5.076486935,0.17534
10183,W1,RES1,1968,1,5,5.080931996,0.16679
10186,URM,RES1,1980,1,5,5.184821059,0.19293
10187,URM,RES1,19810120,1,5,5.175084951,0.19464
10188,URM,RES1,1959,1,5,5.467724429,0.16255
10189,URM,RES1,1972,1,5,5.442100134,0.17959
10190,S1,COM2,20100901,1,5,5.023547586,0.11661
10191,S1,COM2,20110711,1,5,5.164216551,0.13452
10192,URM,RES1,19850101,1,5,5.16334124,0.20165
10193,URM,COM2,19850101,1,5,5.16805997,0.20163
10194,W1,RES1,1924,1,5,2.701267213,0.13494
10195,URM,REL1,1937,1,5,2.637830537,0.14694
10196,URM,RES1,1934,1,5,2.618732835,0.14427
10197,W1,RES1,1932,1,5,2.608310549,0.14075
10198,W1,RES1,1964,1,5,2.598230997,0.16915
10199,W1,RES1,1938,1,5,2.608421799,0.14532
10200,URM,AGR1,1952,1,5,2.594980013,0.16225
10201,W1,RES1,1942,1,5,2.606307271,0.14854
10203,URM,RES1,1905,1,5,5.008442359,0.1179
10204,W1,RES1,1938,1,5,5.024160873,0.13986
10205,S1,AGR1,20110907,1,5,4.693941094,0.13191
10206,S1,AGR1,20110907,1,5,4.681707262,0.11845
10207,S1,AGR1,20130208,1,5,4.711360156,0.12673
10208,W1,RES1,1928,1,5,2.692942546,0.13772
10209,C4,RES1,20010605,1,5,2.67905011,0.24502
10210,URM,RES1,19981113,1,5,5.02199219,0.22884
10211,S1,COM2,20071210,1,5,5.061451444,0.11933
10212,URM,RES1,19991216,1,5,5.034483556,0.23113
10213,W1,RES1,1955,1,5,5.032059673,0.15401
10214,URM,COM2,1977,1,5,5.027640931,0.1887
10216,W1,COM1,1940,1,5,5.015590846,0.14142
10217,S1,COM2,20141231,1,5,5.089454349,0.12694
10218,URM,IND1,19880511,1,5,5.340745893,0.20645
10219,URM,IND1,19880511,1,5,5.344019257,0.20643
10220,URM,RES1,1917,1,5,5.419621712,0.12471
10221,URM,RES1,1980,1,5,5.420667417,0.19198
10222,URM,RES1,1974,1,5,5.020937934,0.18411
10223,W1,RES1,1925,1,5,5.042499539,0.13062
10224,W1,RES1,1960,1,5,5.03163593,0.15875
10225,S1,COM2,19950400,1,5,5.027174126,0.11463
10226,C4,RES1,19961207,1,5,5.903395476,0.2201
10227,C4,RES1,19961207,1,5,5.912854202,0.22006
10228,URM,RES1,19980627,1,5,6.09887021,0.22355
10229,URM,RES1,1974,1,5,6.009498584,0.18022
10230,URM,RES1,1978,1,5,6.016040247,0.18627
10231,S1,COM2,19950421,1,5,6.021658562,0.11219
10232,URM,RES1,20040618,1,5,5.953129704,0.23881
10233,S1,IND1,1990,1,5,6.080403789,0.11098
10234,URM,RES1,1976,1,5,5.961753617,0.18341
10235,S1,RES1,19941020,1,5,5.940604396,0.1148
10236,URM,RES1,1976,1,5,5.940411809,0.1835
10237,W1,RES1,1959,1,5,6.075259025,0.15424
10238,S1,COM2,20041104,1,5,6.081457125,0.11376
10239,W1,RES1,1949,1,5,6.069314007,0.14538
10240,W1,RES1,1961,1,5,6.059782276,0.15621
10241,S1,RES1,20120921,1,5,6.049936301,0.12934
10242,S1,RES1,20070816,1,5,6.193100482,0.12695
10243,W1,RES1,1901,1,5,5.971077843,0.11417
10245,S1,RES1,20070116,1,5,6.213172453,0.12689
10246,URM,RES1,19990727,2,5,6.162318218,0.2255
10247,URM,RES1,1901,1,5,5.951758563,0.11317
10248,URM,RES1,19960101,1,5,5.955028999,0.21984
10249,URM,RES1,19910101,1,5,5.960006517,0.20943
10250,C4,RES1,20031219,2,5,6.274505116,0.2345
10251,S1,AGR1,1994,1,5,6.262434205,0.11394
10252,URM,RES1,1974,1,5,6.305532988,0.17897
10253,W1,RES1,1901,1,5,5.99206989,0.11411
10254,URM,RES1,19950714,1,5,6.283535687,0.21602
10255,W1,RES1,1964,1,5,6.231465583,0.15852
10256,S1,AGR1,20040803,1,5,6.089559274,0.12404
10257,S1,COM2,19980804,1,5,6.098602219,0.11805
10258,S1,AGR1,20110118,1,5,5.904279517,0.11546
10259,S1,AGR1,20110902,1,5,5.84468387,0.11561
10260,C4,COM1,20021126,1,5,5.862612602,0.23425
10261,S1,AGR1,20110323,1,5,5.807490211,0.11571
10262,S1,AGR1,20110323,1,5,5.815688638,0.13265
10263,S1,AGR1,20111125,1,5,6.093034342,0.12086
10264,S1,IND1,20080902,1,5,5.700593213,0.07865
10265,S1,IND1,20080902,1,5,5.695348896,0.08334
10266,URM,RES1,1978,1,5,6.007147599,0.1863
10267,URM,RES1,1978,1,5,5.997917082,0.18634
10268,W1,RES1,1950,1,5,5.982864728,0.14652
10269,URM,RES1,20011215,1,5,5.970820615,0.23124
10270,URM,RES1,20011123,2,5,5.989478448,0.23114
10271,S1,RES1,20110818,1,5,5.973122004,0.13217
10272,S1,COM4,19991116,1,5,6.214765599,0.1153
10273,S1,AGR1,20110118,1,5,5.920590137,0.13233
10274,URM,RES1,1978,1,5,6.018139024,0.18626
10275,URM,RES1,1958,1,5,6.077912411,0.15919
10276,URM,RES1,1972,1,5,6.078528609,0.17705
10277,S1,AGR1,20010920,1,5,6.067703737,0.12105
10278,URM,RES1,1978,1,5,6.002968086,0.18632
10279,URM,RES1,1992,1,5,6.064814638,0.21092
10280,URM,RES1,1972,1,5,6.045461779,0.17719
10282,URM,RES1,1978,1,5,6.076448621,0.18601
10283,URM,RES1,1971,1,5,6.025245337,0.17586
10284,URM,RES1,1961,1,5,6.058992117,0.16278
10285,URM,RES1,1978,1,5,6.042210759,0.18615
10286,W1,RES1,1940,1,5,6.036381988,0.13833
10287,URM,RES1,1978,1,5,6.004207003,0.18632
10288,URM,RES1,1978,1,5,6.00372209,0.18632
10289,URM,RES1,1978,1,5,6.035993208,0.18618
10290,URM,COM1,19740315,1,5,4.987853061,0.18424
10291,S1,COM1,20100322,1,5,5.001835105,0.12995
10292,W1,RES1,1901,1,5,4.992855092,0.11659
10293,W1,RES1,1925,1,5,5.009133177,0.1307
10294,URM,RES1,1930,1,5,5.004503316,0.13559
10295,W1,RES1,1935,1,5,5.009573656,0.13767
10296,W1,RES1,1975,1,5,4.981842948,0.17504
10297,W1,RES1,1954,1,5,5.401575582,0.15194
10298,S1,COM2,20091112,1,5,5.374374268,0.12783
10299,W1,RES1,1903,1,5,4.944815567,0.11777
10300,W1,RES1,1901,1,5,4.959116711,0.11667
10301,W1,RES1,1938,1,5,4.987138937,0.13996
10302,W1,RES1,1960,1,5,4.972093238,0.15894
10303,URM,RES1,1960,1,5,5.00021975,0.16534
10304,URM,RES1,1967,1,5,4.977015893,0.17434
10305,URM,RES1,1975,1,5,4.97791137,0.18579
10306,URM,RES1,19861006,1,5,4.9112382,0.2045
10307,W1,RES1,1915,1,5,4.970251759,0.12451
10308,W1,RES1,1920,1,5,4.965479597,0.12759
10309,W1,RES1,1938,1,5,4.963423527,0.14003
10310,W1,RES1,1950,1,5,4.958832879,0.14977
10311,URM,RES1,1978,1,5,4.965734526,0.19053
10312,W1,RES1,1950,1,5,4.930079545,0.14986
10313,W1,RES1,1910,1,5,4.955956807,0.12162
10314,S1,IND1,20121022,1,5,5.700461006,0.13419
10315,S1,IND1,20121022,1,5,5.684932781,0.13424
10316,S1,IND1,20121022,1,5,5.692606807,0.13421
10317,URM,RES1,1949,1,5,5.411859416,0.15174
10318,URM,RES1,19950703,1,5,4.911058599,0.22259
10320,W1,RES1,1942,1,5,4.900045214,0.14331
10321,URM,RES1,19861006,1,5,4.917551795,0.20448
10322,URM,RES1,19991001,1,5,5.083956583,0.2309
10323,URM,RES1,1975,1,5,5.087068127,0.18538
10324,URM,RES1,19980623,1,5,5.13839531,0.22831
10325,C4,RES1,20030908,2,5,5.129351271,0.24052
10326,URM,RES1,20011129,1,5,5.113250562,0.23558
10327,C4,REL1,19921230,3,5,5.123972971,0.21324
10328,URM,RES1,19980506,1,5,5.112922728,0.22842
10329,S1,RES1,20100202,1,5,5.447548951,0.13254
10330,URM,RES1,20000518,2,5,5.030144821,0.23354
10331,S1,COM2,20070130,1,5,5.017388816,0.11944
10333,W1,RES1,1925,1,5,5.01421389,0.13069
10334,W1,RES1,1930,1,5,5.016465955,0.13408
10335,W1,RES1,1945,1,5,5.023208864,0.14537
10336,URM,RES1,1974,1,5,5.094898646,0.18384
10337,URM,COM1,1983,1,5,5.107984217,0.19833
10338,S1,RES1,20080828,1,5,5.408151302,0.12662
10339,W1,RES1,1946,1,5,5.392352602,0.14509
10340,S1,COM1,20130507,1,5,5.090162929,0.13718
10341,S1,COM4,20111223,1,5,5.070205449,0.13478
10342,W1,RES1,1904,1,5,5.38138677,0.11725
10343,S1,IND3,19900124,1,5,5.001749171,0.11361
10344,URM,IND3,19891222,1,5,5.00937418,0.20979
10345,URM,COM2,19940513,1,5,5.028291069,0.21991
10346,W1,RES1,1950,1,5,5.373771515,0.1485
10348,W1,RES1,1954,1,5,5.390246234,0.15197
10349,W1,RES1,1901,1,5,5.371707531,0.11569
10350,W1,RES1,1945,1,5,5.37708739,0.14432
10351,W1,RES1,1905,1,5,5.35877412,0.11785
10352,URM,RES1,1974,1,5,5.398455444,0.18268
10353,W1,RES1,1947,1,5,5.371232856,0.14598
10355,W1,COM2,1942,1,5,4.776151256,0.14366
10356,W1,RES1,1929,1,5,4.786901161,0.13399
10357,URM,RES1,1983,1,5,4.780895475,0.19962
10358,W1,RES1,1929,1,5,4.778529793,0.13401
10359,W1,RES1,1919,1,5,4.764808698,0.12746
10360,S1,RES1,20040804,1,5,5.059284753,0.12686
10361,S1,RES1,20040706,1,5,5.067525797,0.12684
10362,W1,RES1,1937,1,5,4.153274002,0.14138
10363,URM,RES1,1978,1,5,4.807707445,0.19112
10364,S1,COM1,20031128,1,5,4.840486461,0.11019
10365,S1,COM2,20111027,1,5,4.79912378,0.1355
10366,URM,COM2,19780210,1,5,4.336437157,0.1928
10367,C4,COM4,19950215,2,5,4.809016107,0.22303
10368,W1,IND1,19381230,1,5,4.824667328,0.14041
10369,URM,IND1,19961230,2,5,4.835716746,0.22513
10370,W1,RES1,1949,1,5,4.094534963,0.1513
10371,S1,RES1,20040825,1,5,4.111485114,0.12912
10372,W1,RES1,1950,1,5,4.130333993,0.15209
10373,W1,RES1,1957,1,5,4.134660943,0.1585
10374,W1,RES1,1921,1,5,4.118681952,0.13025
10376,URM,RES1,20011103,1,5,4.164040098,0.23982
10377,S1,RES1,20120730,1,5,4.192364969,0.13826
10378,W1,RES1,1947,1,5,4.903034129,0.14738
